Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2020-09-17 02:00 PM,2020,09,17,14,16.5,60,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 03:00 PM,2020,09,17,15,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 04:00 PM,2020,09,17,16,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 05:00 PM,2020,09,17,17,19.3,66,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 06:00 PM,2020,09,17,18,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 07:00 PM,2020,09,17,19,26.0,80,Moderate,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 08:00 PM,2020,09,17,20,35.5,101,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 09:00 PM,2020,09,17,21,32.2,93,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 10:00 PM,2020,09,17,22,33.6,96,Moderate,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-17 11:00 PM,2020,09,17,23,26.3,81,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 12:00 AM,2020,09,18,00,19.1,66,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 01:00 AM,2020,09,18,01,15.5,58,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 02:00 AM,2020,09,18,02,12.7,52,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 03:00 AM,2020,09,18,03,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 04:00 AM,2020,09,18,04,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 05:00 AM,2020,09,18,05,22.2,72,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 06:00 AM,2020,09,18,06,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 07:00 AM,2020,09,18,07,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 08:00 AM,2020,09,18,08,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 09:00 AM,2020,09,18,09,15.3,58,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 10:00 AM,2020,09,18,10,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 11:00 AM,2020,09,18,11,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 12:00 PM,2020,09,18,12,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 01:00 PM,2020,09,18,13,14.0,55,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 02:00 PM,2020,09,18,14,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 03:00 PM,2020,09,18,15,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 04:00 PM,2020,09,18,16,14.0,55,Moderate,-999.0,UG/M3,1 Hr,Missing
Chennai,PM2.5 - Principal,2020-09-18 05:00 PM,2020,09,18,17,15.9,59,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 06:00 PM,2020,09,18,18,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 07:00 PM,2020,09,18,19,21.4,71,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 08:00 PM,2020,09,18,20,22.7,73,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 09:00 PM,2020,09,18,21,31.5,92,Moderate,40.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 10:00 PM,2020,09,18,22,31.7,92,Moderate,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-18 11:00 PM,2020,09,18,23,26.8,82,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 12:00 AM,2020,09,19,00,21.9,72,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 01:00 AM,2020,09,19,01,12.9,53,Moderate,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 02:00 AM,2020,09,19,02,8.9,37,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 03:00 AM,2020,09,19,03,7.4,31,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 04:00 AM,2020,09,19,04,6.2,26,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 05:00 AM,2020,09,19,05,5.6,23,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 06:00 AM,2020,09,19,06,5.3,22,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 07:00 AM,2020,09,19,07,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 08:00 AM,2020,09,19,08,7.3,30,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 09:00 AM,2020,09,19,09,10.6,44,Good,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 10:00 AM,2020,09,19,10,11.8,49,Good,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 11:00 AM,2020,09,19,11,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 12:00 PM,2020,09,19,12,11.9,50,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 01:00 PM,2020,09,19,13,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 02:00 PM,2020,09,19,14,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 03:00 PM,2020,09,19,15,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 04:00 PM,2020,09,19,16,18.5,64,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 05:00 PM,2020,09,19,17,19.7,67,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 06:00 PM,2020,09,19,18,23.3,75,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 07:00 PM,2020,09,19,19,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 08:00 PM,2020,09,19,20,28.8,86,Moderate,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 09:00 PM,2020,09,19,21,29.9,88,Moderate,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 10:00 PM,2020,09,19,22,27.9,84,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-19 11:00 PM,2020,09,19,23,24.4,77,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 12:00 AM,2020,09,20,00,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 01:00 AM,2020,09,20,01,20.6,69,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 02:00 AM,2020,09,20,02,12.8,52,Moderate,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 03:00 AM,2020,09,20,03,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 04:00 AM,2020,09,20,04,13.7,54,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 05:00 AM,2020,09,20,05,16.3,60,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 06:00 AM,2020,09,20,06,14.1,55,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 07:00 AM,2020,09,20,07,14.5,56,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 08:00 AM,2020,09,20,08,15.2,58,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 09:00 AM,2020,09,20,09,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 10:00 AM,2020,09,20,10,13.3,54,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 11:00 AM,2020,09,20,11,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 12:00 PM,2020,09,20,12,11.0,46,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 01:00 PM,2020,09,20,13,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 02:00 PM,2020,09,20,14,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 03:00 PM,2020,09,20,15,11.2,47,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 04:00 PM,2020,09,20,16,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 05:00 PM,2020,09,20,17,8.8,37,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 06:00 PM,2020,09,20,18,10.4,43,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 07:00 PM,2020,09,20,19,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 08:00 PM,2020,09,20,20,12.1,51,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 09:00 PM,2020,09,20,21,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 10:00 PM,2020,09,20,22,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-20 11:00 PM,2020,09,20,23,9.3,39,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 12:00 AM,2020,09,21,00,9.1,38,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 01:00 AM,2020,09,21,01,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 02:00 AM,2020,09,21,02,7.2,30,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 03:00 AM,2020,09,21,03,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 04:00 AM,2020,09,21,04,6.8,28,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 05:00 AM,2020,09,21,05,8.4,35,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 06:00 AM,2020,09,21,06,9.2,38,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 07:00 AM,2020,09,21,07,10.6,44,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 08:00 AM,2020,09,21,08,14.3,56,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 09:00 AM,2020,09,21,09,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 10:00 AM,2020,09,21,10,20.0,68,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 11:00 AM,2020,09,21,11,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 12:00 PM,2020,09,21,12,24.2,76,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 01:00 PM,2020,09,21,13,21.1,70,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 02:00 PM,2020,09,21,14,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 03:00 PM,2020,09,21,15,18.2,64,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 04:00 PM,2020,09,21,16,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 05:00 PM,2020,09,21,17,17.8,63,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 06:00 PM,2020,09,21,18,16.4,60,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 07:00 PM,2020,09,21,19,19.5,67,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 08:00 PM,2020,09,21,20,23.4,75,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 09:00 PM,2020,09,21,21,25.5,79,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 10:00 PM,2020,09,21,22,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-21 11:00 PM,2020,09,21,23,20.2,68,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 12:00 AM,2020,09,22,00,15.9,59,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 01:00 AM,2020,09,22,01,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 02:00 AM,2020,09,22,02,16.2,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 03:00 AM,2020,09,22,03,16.6,60,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 04:00 AM,2020,09,22,04,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 05:00 AM,2020,09,22,05,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 06:00 AM,2020,09,22,06,16.3,60,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 07:00 AM,2020,09,22,07,16.6,60,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 08:00 AM,2020,09,22,08,14.8,57,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 09:00 AM,2020,09,22,09,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 10:00 AM,2020,09,22,10,16.5,60,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 11:00 AM,2020,09,22,11,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 12:00 PM,2020,09,22,12,12.9,53,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 01:00 PM,2020,09,22,13,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 02:00 PM,2020,09,22,14,13.2,53,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 03:00 PM,2020,09,22,15,15.9,59,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 04:00 PM,2020,09,22,16,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 05:00 PM,2020,09,22,17,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 06:00 PM,2020,09,22,18,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 07:00 PM,2020,09,22,19,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 08:00 PM,2020,09,22,20,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 09:00 PM,2020,09,22,21,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 10:00 PM,2020,09,22,22,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-22 11:00 PM,2020,09,22,23,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 12:00 AM,2020,09,23,00,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 01:00 AM,2020,09,23,01,14.1,55,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 02:00 AM,2020,09,23,02,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 03:00 AM,2020,09,23,03,16.1,59,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 04:00 AM,2020,09,23,04,17.5,62,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 05:00 AM,2020,09,23,05,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 06:00 AM,2020,09,23,06,18.0,63,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 07:00 AM,2020,09,23,07,19.5,67,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 08:00 AM,2020,09,23,08,21.7,71,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 09:00 AM,2020,09,23,09,23.8,76,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 10:00 AM,2020,09,23,10,22.4,73,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 11:00 AM,2020,09,23,11,25.7,80,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 12:00 PM,2020,09,23,12,23.3,75,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 01:00 PM,2020,09,23,13,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 02:00 PM,2020,09,23,14,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 03:00 PM,2020,09,23,15,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 04:00 PM,2020,09,23,16,22.5,73,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 05:00 PM,2020,09,23,17,23.5,75,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 06:00 PM,2020,09,23,18,20.8,69,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 07:00 PM,2020,09,23,19,24.2,76,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 08:00 PM,2020,09,23,20,21.2,70,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 09:00 PM,2020,09,23,21,18.8,65,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 10:00 PM,2020,09,23,22,14.2,55,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-23 11:00 PM,2020,09,23,23,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 12:00 AM,2020,09,24,00,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 01:00 AM,2020,09,24,01,11.8,49,Good,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 02:00 AM,2020,09,24,02,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 03:00 AM,2020,09,24,03,12.7,52,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 04:00 AM,2020,09,24,04,14.8,57,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 05:00 AM,2020,09,24,05,16.9,61,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 06:00 AM,2020,09,24,06,18.4,64,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 07:00 AM,2020,09,24,07,22.7,73,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 08:00 AM,2020,09,24,08,29.3,87,Moderate,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 09:00 AM,2020,09,24,09,29.1,87,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 10:00 AM,2020,09,24,10,23.0,74,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 11:00 AM,2020,09,24,11,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 12:00 PM,2020,09,24,12,22.7,73,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 01:00 PM,2020,09,24,13,23.3,75,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 02:00 PM,2020,09,24,14,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 03:00 PM,2020,09,24,15,19.0,66,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 04:00 PM,2020,09,24,16,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 05:00 PM,2020,09,24,17,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 06:00 PM,2020,09,24,18,24.0,76,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 07:00 PM,2020,09,24,19,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 08:00 PM,2020,09,24,20,23.2,74,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 09:00 PM,2020,09,24,21,22.1,72,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 10:00 PM,2020,09,24,22,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-24 11:00 PM,2020,09,24,23,20.6,69,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 12:00 AM,2020,09,25,00,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 01:00 AM,2020,09,25,01,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 02:00 AM,2020,09,25,02,20.2,68,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 03:00 AM,2020,09,25,03,19.8,67,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 04:00 AM,2020,09,25,04,16.4,60,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 05:00 AM,2020,09,25,05,16.2,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 06:00 AM,2020,09,25,06,17.5,62,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 07:00 AM,2020,09,25,07,22.2,72,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 08:00 AM,2020,09,25,08,23.1,74,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 09:00 AM,2020,09,25,09,21.5,71,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 10:00 AM,2020,09,25,10,23.2,74,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 11:00 AM,2020,09,25,11,26.6,81,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 12:00 PM,2020,09,25,12,29.3,87,Moderate,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 01:00 PM,2020,09,25,13,32.6,94,Moderate,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 02:00 PM,2020,09,25,14,30.3,89,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 03:00 PM,2020,09,25,15,27.1,83,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 04:00 PM,2020,09,25,16,25.0,78,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 05:00 PM,2020,09,25,17,26.0,80,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 06:00 PM,2020,09,25,18,24.3,77,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 07:00 PM,2020,09,25,19,18.0,63,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-09-25 08:00 PM,2020,09,25,20,18.0,63,Moderate,18.0,UG/M3,1 Hr,Valid
